Latitude,Longitude,Class,B1,B2,B3,B4,B5,B6
35.6578390563856,-82.7671420852089,1,304,457,876,1020,2343,2583
35.4900010266216,-82.4630730894013,1,124,165,460,267,3345,1356
35.5069477791415,-82.4956635498308,1,237,297,745,517,4275,2379
35.4730542741017,-82.4500369052295,1,306,479,865,1033,3597,1599
35.5183542471837,-82.6859918387393,1,162,275,542,666,1186,1219
35.5102067700107,-82.37116799099,1,208,272,638,523,3168,1880
35.676741203427,-82.6309139606134,1,394,511,835,831,2608,1843
35.5959182298707,-82.8026656870771,1,272,374,770,722,3459,3080
35.7513720943318,-82.408647020484,1,271,361,641,753,2067,2068
35.5010815955769,-82.7127160162916,1,226,283,655,474,3557,2139
35.5027110910115,-82.4959894544351,1,247,307,698,503,4034,2092
35.5059700818807,-82.4132096849441,1,376,552,944,1338,2614,2602
35.7226929746828,-82.7368329570094,1,180,321,745,637,3181,2226
35.5955923307838,-82.8023397824728,1,210,285,643,548,3315,2783
35.5920074408277,-82.5204322997573,1,122,170,500,240,4266,1672
35.5525736513103,-82.8274344370035,1,-10,219,752,756,2732,2155
35.5147693572276,-82.6700225131289,1,348,413,818,742,3439,2227
35.5496405595281,-82.7019611643498,1,209,255,632,458,3867,1950
35.6366556157358,-82.4213573000515,1,175,224,625,360,4631,1898
35.4984744028815,-82.4073434020668,1,386,541,992,1477,3163,2794
35.6672901299063,-82.8359079567152,1,208,238,562,296,4853,1709
35.7024872312937,-82.5689920857973,1,331,413,707,693,2646,2148
35.5388858896597,-82.7185822991689,1,416,506,875,1157,1763,1803
35.4753355677102,-82.4506887144381,1,185,289,699,564,3751,1821
35.7243224701174,-82.6380838619079,1,536,678,1106,1099,2900,2578
35.7083534148583,-82.5015298327081,1,259,321,704,576,3478,2388
35.488371531187,-82.4301567243675,1,317,490,900,1168,1706,2004
35.4929341184039,-82.4604658525669,1,279,317,680,531,3805,2135
35.480224054014,-82.4376525302662,1,486,618,1044,1391,2293,2885
35.5467074677458,-82.6270031053619,1,298,352,740,620,3459,1912
35.6624016436025,-82.6406910987423,1,127,200,580,373,3171,1554
35.7005318367722,-82.8033174962857,1,268,434,907,973,2958,2444
35.4697952832325,-82.4471037637908,1,220,346,717,905,3075,2155
35.7575641769833,-82.5474823819138,1,269,347,783,626,3694,2426
35.4968449074469,-82.473827941343,1,243,355,795,681,3384,2738
35.4707729804933,-82.5559559016255,1,812,917,1211,1168,3264,2128
35.7376843326811,-82.5526968555825,1,132,218,646,447,3932,1952
35.6083023951737,-82.728685341902,1,365,459,831,959,2368,2023
35.6555577627772,-82.5080479247941,1,233,307,691,527,3630,2113
35.5512700549627,-82.6436242401809,1,432,526,904,916,3606,3425
35.6682678271671,-82.8342784336937,1,231,267,687,360,5248,1888
35.504666485533,-82.3773601784716,1,335,418,858,655,4200,2513
35.6682678271671,-82.8355820521109,1,173,210,510,257,5294,1591
35.6477361846911,-82.6882731709694,1,351,424,756,876,2994,2304
35.5040146873592,-82.4154910171742,1,307,460,809,1170,2344,2274
35.6702232216886,-82.8456850948441,1,396,502,943,1322,2139,2239
35.6793483961224,-82.7247744866505,1,361,469,885,881,2786,2198
35.6653347353848,-82.6846882203221,1,171,228,688,337,6213,2170
35.6516469737341,-82.5931090265152,1,297,366,654,641,2514,2186
35.4740319713625,-82.4500369052295,1,274,415,716,850,3246,1482
35.6943397541207,-82.7149973485216,1,172,204,483,270,3090,1387
35.7572382778964,-82.5409642898279,1,266,327,552,583,1992,1926
35.6509951755603,-82.5165214445057,1,283,350,747,594,3911,1867
35.6669642308194,-82.837863384341,1,505,739,1408,1645,3788,2873
35.6320930285189,-82.7355293385922,1,213,255,716,398,4686,1969
35.4913046229693,-82.491426789975,1,199,258,597,354,4133,1978
35.5023851919246,-82.502507546521,1,230,297,775,528,4178,2143
35.4707729804933,-82.445148336165,1,316,463,801,1229,2644,2524
35.6773930016009,-82.7091310656443,1,437,556,948,935,3267,2859
35.5154211554014,-82.6987021183069,1,276,347,713,579,3686,1956
35.5672391102217,-82.8381892889453,1,238,289,610,457,3226,2132
35.541493082355,-82.6338471020521,1,317,460,850,862,2537,2118
35.6594685518202,-82.5999530232054,1,366,433,846,837,2962,2104
35.5349751006166,-82.7058720196013,1,344,418,803,799,3246,2275
35.492608219317,-82.4607917571712,1,536,673,1057,957,3319,2271
35.6272045422151,-82.7097828748529,1,300,366,774,647,3289,2404
35.5062959809676,-82.6811032696749,1,297,366,734,622,3407,2372
35.6822814879047,-82.6775183190277,1,456,530,806,794,2672,2460
35.6526246709949,-82.7384624800309,1,178,271,696,699,2597,1770
35.5196578435314,-82.5986494047882,1,460,610,861,768,3588,2006
35.4870679348393,-82.4630730894013,1,139,172,513,248,4277,1698
35.5408412841812,-82.654704996727,1,354,416,831,627,3643,2256
35.524546329835204,-82.6022343554354,1,105,206,541,478,2308,1745
35.6702232216886,-82.5377052437849,1,209,273,667,442,3820,2018
35.5056441827938,-82.3724716094072,1,272,349,750,612,3576,2278
35.7513720943318,-82.4089729250883,1,283,372,683,825,2166,2247
35.7226929746828,-82.6397133849294,1,520,642,1051,1220,2059,2266
35.6829332860785,-82.568666181193,1,-64,104,593,537,2922,2085
35.6477361846911,-82.8271085323992,1,226,314,784,655,4180,2569
35.4981485037946,-82.4731761321345,1,241,343,737,687,3813,2206
35.5248722289221,-82.6654598486687,1,188,243,596,459,3920,1842
35.5137916599668,-82.3890927442262,1,174,212,567,350,3865,1643
35.5401894860074,-82.6683929901074,1,365,565,1050,1063,2073,2120
35.623619652259,-82.7237967728376,1,166,205,569,282,3881,1704
35.4870679348393,-82.4255940599073,1,192,264,585,472,2225,1350
35.68912536873,-82.7094569702486,1,302,415,1014,865,4178,2394
35.5118362654453,-82.46828756307,1,225,290,674,537,3479,2347
35.7044426258153,-82.496967168248,1,175,224,597,373,3534,1773
35.4737060722756,-82.4503628098338,1,282,427,764,920,3141,1530
35.5072736782284,-82.6853400295307,1,177,226,608,386,3641,1926
35.549966458615,-82.5777915101133,1,213,256,595,313,5088,1330
35.5121621645322,-82.6843623157179,1,188,232,617,381,4115,1727
35.5141175590537,-82.496967168248,1,228,281,588,411,3896,1930
35.6989023413376,-82.537053434576407,1,148,181,576,271,4075,1758
35.5062959809676,-82.3802933199103,1,469,653,1110,1298,3156,2941
35.6245973495197,-82.7065238288099,1,242,293,696,471,3718,2258
35.713567800249,-82.5465046681009,1,294,356,707,564,3010,1899
35.6379592120835,-82.8280862462121,1,114,223,684,424,4253,1426
35.7396397272027,-82.5285799148647,1,482,678,1147,1489,3479,3228
35.512813962706,-82.3868114119962,1,663,787,1328,1606,3126,3417
35.566261412961,-82.5680143719844,1,289,374,754,674,3436,2444
35.5281312197913,-82.5715993226317,1,128,173,454,258,3271,1379
35.7282332591604,-82.6351507204693,1,595,709,1178,1251,2726,2104
35.5427966787027,-82.6279808191748,1,236,282,606,436,2682,1290
35.6477361846911,-82.8261308185863,1,147,210,518,357,3600,1376
35.6826073869916,-82.7221672498161,1,314,416,905,877,3088,2281
35.480224054014,-82.4656803262357,1,329,412,811,808,3145,2658
35.5001038983161,-82.8724092723963,1,524,716,1101,1426,2376,3147
35.672504515297,-82.6830586973007,1,208,250,618,333,4594,1834
35.6294858358236,-82.7560613286628,1,76,208,798,703,3880,2077
35.6307894321712,-82.6452537632024,1,454,497,796,765,2911,1981
35.4766391640579,-82.4360230072448,1,265,417,928,1021,2404,2105
35.525198128009,-82.6934876446381,1,183,230,596,339,4313,2009
35.7543051861141,-82.7736601772948,1,105,193,528,366,3652,1483
35.5656096147871,-82.5660589443586,1,354,445,785,866,2871,2443
35.5304125133997,-82.622766345506,1,299,377,727,585,3961,2189
35.5069477791415,-82.3721457048029,1,247,342,719,646,3009,2182
35.5323679079213,-82.7146714439173,1,240,296,705,472,3772,2355
35.4851125403178,-82.4790424150118,1,295,346,784,614,4877,2017
35.5643060184395,-82.5712734180274,1,370,463,770,854,2871,2551
35.4838089439701,-82.4311344381804,1,167,199,525,293,3849,1505
35.5623506239179,-82.5627998983157,1,275,348,756,615,4123,1949
35.5441002750504,-82.651445950684,1,502,627,1034,1108,2915,2556
35.701183634946,-82.5781174147176,1,295,410,746,800,2860,2483
35.492608219317,-82.4950117406222,1,199,249,643,394,4175,1912
35.4746837695363,-82.4392820532877,1,148,192,505,339,3032,1402
35.5437743759635,-82.6331952928435,1,227,260,563,458,2392,1269
35.5437743759635,-82.606145210687,1,133,216,556,389,2884,1299
35.6076505969999,-82.3460733364593,1,261,406,751,938,1247,1429
35.5405153850943,-82.4402597671006,1,909,1187,1667,1850,2218,3457
35.6708750198625,-82.7136937301044,1,361,408,781,682,2865,2572
35.6096059915214,-82.4412374809135,1,372,521,857,812,2760,1780
35.5392117887466,-82.7192341083775,1,360,426,832,920,2715,1979
35.7575641769833,-82.5409642898279,1,220,289,549,547,1937,1707
35.5952664316969,-82.6292844375919,1,368,419,772,744,3362,2621
35.5411671832681,-82.6380838619079,1,407,535,908,904,2449,2162
35.6079764960868,-82.7426992398867,1,167,224,607,320,5465,1781
35.475987365884,-82.4376525302662,1,447,589,975,1354,3119,3507
35.566261412961,-82.5673625627758,1,410,518,872,981,2982,2928
35.7233447728566,-82.6413429079509,1,377,443,795,826,2544,2257
35.6949915522946,-82.571925227236,1,445,562,914,969,2725,1954
35.6682678271671,-82.8349302429023,1,227,262,663,339,5248,1845
35.5444261741373,-82.6651339440644,1,215,303,587,657,1901,1525
35.6373074139096,-82.8303675784422,1,70,157,523,287,4338,1247
35.5626765230049,-82.5650812305457,1,263,344,677,600,3442,1785
35.5822304682201,-82.6980503090983,1,224,280,694,428,4688,2069
35.5177024490098,-82.6866436479479,1,351,425,744,784,2148,1773
35.6793483961224,-82.6622008026258,1,224,264,630,342,4883,1770
35.7448541125934,-82.5566077108341,1,192,241,628,358,4569,1861
35.6624016436025,-82.820264535709,1,452,712,1230,1588,3218,3101
35.6800001942962,-82.7322702925493,1,267,348,849,612,4237,2426
35.4893492284478,-82.7358552431965,1,203,262,653,524,3141,1627
35.6083023951737,-82.4158169217785,1,366,466,850,1077,2114,2187
35.7210634792482,-82.6931617400338,1,244,309,675,546,3254,2296
35.6796742952093,-82.6446019539938,1,309,373,715,1029,2138,2114
35.652298771908,-82.7387883846352,1,181,246,669,539,3192,1745
35.5001038983161,-82.8730610816049,1,568,790,1174,1547,2450,3235
35.5623506239179,-82.5634517075243,1,271,362,730,618,3330,1894
35.6627275426894,-82.7163009669388,1,398,500,821,976,2084,1982
35.5480110640934,-82.5758360824875,1,248,308,644,466,4309,1538
35.4717506777541,-82.5605185660856,1,322,433,778,771,2475,2167
35.4808758521878,-82.4321121519932,1,414,564,1062,1233,2422,2487
35.7249742682912,-82.6351507204693,1,347,431,799,753,2805,2597
35.5607211284833,-82.5627998983157,1,459,564,865,1038,2181,2811
35.6692455244279,-82.8430778580097,1,343,453,889,1148,2264,1974
35.5496405595281,-82.6429724309723,1,343,406,718,667,3233,2853
35.5150952563145,-82.8476405224698,1,370,504,783,1043,1757,2741
35.5450779723112,-82.6328693882392,1,320,389,768,720,2966,1997
35.5049923846199,-82.4132096849441,1,287,412,684,1003,2153,1739
35.5952664316969,-82.5191286813401,1,177,237,552,380,3579,1682
35.6148203769121,-82.6677411808988,1,191,223,604,340,4304,1674
35.656209560951,-82.70880516104,1,132,232,713,535,3727,2020
35.5903779453931,-82.4559031881068,1,282,338,740,548,4040,2369
35.5079254764022,-82.410928352714,1,435,540,805,1062,1916,2907
35.6099318906083,-82.8730610816049,1,254,336,729,609,3886,2126
35.4974967056208,-82.4060397836496,1,449,629,1106,1570,3193,2817
35.5281312197913,-82.577465605509,1,222,282,761,485,4556,1974
35.5056441827938,-82.4956635498308,1,189,229,607,364,4081,1871
35.5196578435314,-82.6071229244998,1,267,334,716,648,3216,2120
35.6698973226017,-82.8316711968594,1,136,199,583,345,4195,1724
35.6871699742085,-82.5706216088188,1,903,1090,1314,1322,3058,2165
35.5441002750504,-82.6299362468005,1,206,243,579,388,3311,1497
35.5959182298707,-82.7423733352824,1,252,327,760,654,3821,2038
35.6301376339974,-82.6837105065093,1,250,286,743,546,3485,1684
35.7451800116803,-82.6328693882392,1,340,434,791,751,2768,2169
35.5600693303095,-82.5647553259414,1,494,590,860,1057,2129,3014
35.4753355677102,-82.4669839446528,1,222,277,623,455,3764,2067
35.6669642308194,-82.7153232531259,1,376,433,850,722,3198,2017
35.5626765230049,-82.7104346840615,1,256,284,563,459,2986,1713
35.6943397541207,-82.7081533518314,1,380,475,858,895,3034,2597
35.4766391640579,-82.4324380565975,1,166,269,786,668,3447,1996
35.6679419280802,-82.840144716571,1,297,401,738,943,1852,2269
35.5095549718368,-82.3708420863857,1,236,319,664,623,2888,2150
35.4961931092731,-82.4050620698367,1,383,530,1027,1367,3137,2840
35.5613729266572,-82.5608444706899,1,310,411,893,774,3793,1872
35.5427966787027,-82.6328693882392,1,303,359,704,698,2655,2138
35.603413908869904,-82.7352034339879,1,392,484,906,1198,2528,2838
35.6418700011265,-82.3499841917108,1,221,270,676,435,4180,2007
35.6461066892565,-82.3610649482568,1,327,603,1076,1246,1436,1754
35.5985254225661,-82.4132096849441,1,402,584,992,774,3715,2398
35.668593726254,-82.8437296672183,1,253,326,691,710,2683,1724
35.5141175590537,-82.385507793579,1,402,624,1085,1356,2826,2630
35.4766391640579,-82.4399338624963,1,313,464,940,1015,2790,2384
35.4997779992292,-82.41972777703,1,301,415,811,989,2617,2159
35.6389369093442,-82.3548727607752,1,202,252,672,404,4184,2057
35.6444771938219,-82.8264567231906,1,759,857,1265,1153,3845,1819
35.4997779992292,-82.4194018724257,1,367,465,822,981,2513,2053
35.4730542741017,-82.4422151947264,1,441,564,981,1168,2152,2328
35.6421959002135,-82.3551986653795,1,183,229,619,351,4206,1773
35.4955413110993,-82.428527201346,1,284,404,828,844,2821,1982
35.5066218800546,-82.379967415306,1,473,696,1195,1554,3009,3102
35.5062959809676,-82.3796415107017,1,462,667,1218,1557,3214,3162
35.5633283211787,-82.5901758850765,1,423,530,915,1050,2647,2726
35.50075569649,-82.8675207033319,1,302,410,643,782,1207,1780
35.4733801731887,-82.4386302440791,1,286,423,842,946,2971,2347
35.4733801731887,-82.4431929085393,1,247,337,762,715,2870,2055
35.5995031198269,-82.3160901128641,1,213,291,711,582,3652,2009
35.4724024759279,-82.439607957892,1,362,463,757,990,2728,2243
35.6096059915214,-82.4158169217785,1,295,405,822,986,2173,1885
35.4831571457963,-82.4255940599073,1,198,260,616,450,3806,1960
35.4994521001423,-82.4200536816343,1,242,334,741,681,3383,2028
35.5649578166133,-82.5852873160121,1,500,630,958,1173,2543,3238
35.4831571457963,-82.4317862473889,1,264,338,784,562,4265,2529
35.5255240270959,-82.705546114997,1,319,428,801,786,3154,3087
35.4779427604056,-82.4415633855178,1,399,481,1006,1005,3143,2173
35.4890233293608,-82.4096247342969,1,273,429,780,1094,2845,2617
35.6405664047789,-82.3548727607752,1,199,271,723,561,3578,1939
35.5066218800546,-82.3793156060974,1,539,751,1231,1582,3078,3513
35.4873938339262,-82.428527201346,1,363,509,896,1100,1845,1698
35.6425217993004,-82.3551986653795,1,187,231,632,353,4221,1805
35.5646319175264,-82.5849614114078,1,489,612,939,1186,2521,3321
35.6389369093442,-82.3522655239409,1,313,389,765,752,3150,2316
35.4834830448832,-82.434067579619,1,78,247,741,602,3710,2153
35.4753355677102,-82.4386302440791,1,435,584,989,1278,3293,3379
35.4710988795802,-82.4379784348705,1,971,1125,1391,1426,3239,2789
35.5196578435314,-82.6087524475213,1,421,534,956,1165,2914,2583
35.4746837695363,-82.4425410993307,1,97,142,526,259,3989,1626
35.6451289919957,-82.3597613298397,1,342,576,1006,1170,1379,1649
35.6692455244279,-82.8349302429023,1,173,252,573,535,2783,1753
35.4808758521878,-82.439607957892,1,165,222,613,354,3708,1758
35.4763132649709,-82.4399338624963,1,128,248,718,618,3231,2056
35.5405153850943,-82.4409115763092,1,-52,130,773,620,3582,2547
35.6405664047789,-82.3555245699838,1,172,239,697,438,4376,2023
35.5190060453575,-82.6077747337084,1,567,692,1135,1589,2805,3422
35.6063470006522,-82.351287810128,1,4314,4808,5658,6309,7012,7051
35.6314412303451,-82.7352034339879,1,226,310,720,552,3882,2117
35.5203096417052,-82.6100560659385,1,492,617,1047,1379,2781,3001
35.4828312467094,-82.4347193888276,1,214,302,687,558,3972,2104
35.4737060722756,-82.451666428251,1,205,244,606,319,5229,1770
35.6089541933476,-82.3372739121433,1,229,290,701,587,4086,2084
35.701183634946,-82.5790951285305,1,1287,1664,2303,2313,3701,3203
35.6171016705206,-82.3727975140115,1,425,563,981,947,3191,2698
35.6682678271671,-82.840144716571,1,245,378,727,949,1565,2062
35.4955413110993,-82.4288531059503,1,361,474,883,1002,2333,2153
35.4701211823195,-82.4458001453736,1,167,216,591,326,4761,1575
35.6428476983873,-82.3493323825022,1,186,234,661,436,4112,2109
35.5180283480968,-82.6120114935643,1,358,457,885,1017,3080,2525
35.4818535494486,-82.4425410993307,1,479,593,1057,973,3345,2175
35.4831571457963,-82.4262458691159,1,175,251,638,545,3478,1722
35.4733801731887,-82.4487332868123,1,152,225,649,433,4074,1894
35.6392628084312,-82.3538950469623,1,88,162,593,352,3865,1687
35.5972218262184,-82.3200009681156,1,301,466,1128,1034,2948,2196
35.6457807901696,-82.3604131390482,1,376,620,1001,1108,1286,1566
35.5222650362267,-82.4096247342969,1,128,298,834,763,2977,2504
35.4733801731887,-82.4435188131436,1,131,194,565,315,3853,1781
35.4834830448832,-82.4321121519932,1,296,376,833,669,4184,2574
35.4750096686233,-82.442867003935,1,172,217,597,380,3877,1694
35.5001038983161,-82.4194018724257,1,443,528,867,951,2018,1759
35.4740319713625,-82.4519923328553,1,145,186,574,281,5422,1751
35.5150952563145,-82.3881150304134,1,289,425,836,774,3963,2383
35.6689196253409,-82.8430778580097,1,377,481,858,1203,1791,1942
35.6389369093442,-82.3519396193366,1,260,334,777,578,3910,2358
35.5623506239179,-82.5914795034937,1,454,571,914,1046,2820,3090
35.4727283750148,-82.4409115763092,1,435,556,980,1107,3242,3112
35.4873938339262,-82.4278753921374,1,198,333,780,830,2870,1869
35.5004297974031,-82.4194018724257,1,325,447,796,936,2484,2066
35.472076576841,-82.4409115763092,1,371,489,835,1140,3038,2630
35.6076505969999,-82.4360230072448,1,438,564,935,1201,2254,2670
35.6415441020396,-82.3548727607752,1,184,235,638,374,4171,1847
35.4724024759279,-82.4415633855178,1,331,413,890,846,3697,2657
35.5066218800546,-82.3796415107017,1,492,698,1182,1511,3032,3203
35.4737060722756,-82.4399338624963,1,287,364,837,624,3609,2092
35.6682678271671,-82.8398188119668,1,208,345,669,907,1660,2172
35.49651900836,-82.4027807376066,1,176,229,558,528,3641,1847
35.6389369093442,-82.3542209515666,1,212,259,654,418,3884,2059
35.4812017512748,-82.439607957892,1,524,644,1140,1149,3130,2230
35.639914606605,-82.3522655239409,1,211,254,666,432,4182,2015
35.4782686594925,-82.4422151947264,1,235,303,737,510,3484,2024
35.49651900836,-82.4024548330024,1,226,302,636,698,3499,2074
35.4948895129254,-82.4096247342969,1,324,489,903,1228,2939,2488
35.4834830448832,-82.4435188131436,1,573,700,1004,1032,3488,2262
35.4860902375786,-82.4343934842233,1,254,363,803,701,3145,1822
35.6451289919957,-82.8261308185863,1,940,1063,1443,1429,3133,1940
35.5646319175264,-82.5872427436378,1,396,502,815,1012,2363,2393
35.4795722558402,-82.4888195531406,1,324,399,686,738,2359,2416
35.5626765230049,-82.5908276942851,1,350,467,962,1020,2828,2437
35.5199837426183,-82.6090783521256,1,462,577,958,1123,3043,2662
35.4994521001423,-82.4203795862386,1,257,336,790,783,3690,2111
35.6454548910827,-82.3607390436525,1,375,590,1016,1167,1354,1625
35.5001038983161,-82.4190759678214,1,320,372,749,687,3087,1876
35.4740319713625,-82.4409115763092,1,352,529,1034,1262,2188,2331
35.4922823202301,-82.6902285985952,1,255,408,923,975,2930,2198
35.615472175086,-82.7172786807517,1,265,330,725,568,4220,2132
35.4743578704494,-82.4389561486834,1,442,581,974,1238,3510,3737
35.5183542471837,-82.6126633027729,1,402,505,921,1154,2832,2691
35.4834830448832,-82.425268155303,1,380,488,1014,1241,2481,2405
35.4779427604056,-82.437326625662,1,277,381,724,850,2390,2031
35.5183542471837,-82.6133151119815,1,364,455,850,928,3232,2457
35.6314412303451,-82.7355293385922,1,161,220,609,431,3957,1799
35.6079764960868,-82.336948007539,1,299,363,722,596,3287,1836
35.6412182029527,-82.3542209515666,1,180,239,659,399,4384,1967
35.5190060453575,-82.608426542917,1,425,550,972,1171,2966,2702
35.6689196253409,-82.8440555718226,1,373,491,884,1136,2084,1972
35.639914606605,-82.3538950469623,1,169,229,655,481,3603,1791
35.5427966787027,-82.583005983782,1,293,375,790,661,3775,2292
35.6786965979485,-82.6419947171595,1,409,494,960,1455,2005,2469
35.484460742144,-82.4334157704104,1,624,761,1103,1251,1857,1637
35.5115103663584,-82.382248747536,1,328,421,817,891,3013,2520
35.6454548910827,-82.360087234444,1,369,622,1023,1144,1307,1471
35.668593726254,-82.843403762614,1,304,408,788,996,2148,1882
35.6395887075181,-82.3542209515666,1,173,231,672,434,3883,1699
35.6076505969999,-82.445148336165,1,172,212,591,313,4542,1658
35.6043916061307,-82.4106024481097,1,339,561,937,826,3047,1811
35.4821794485355,-82.4392820532877,1,63,227,766,743,3399,2356
35.4847866412309,-82.4265717737202,1,77,172,598,453,3772,1983
35.4952154120123,-82.4295049151589,1,307,400,685,836,1785,1948
35.5630024220918,-82.5908276942851,1,374,484,872,924,2855,2691
35.4769650631448,-82.4405856717049,1,182,309,820,691,2859,1945
35.4834830448832,-82.4259199645116,1,337,495,1056,1111,2907,2279
35.4974967056208,-82.4076693066711,1,377,554,1049,1571,3306,2998
35.4792463567532,-82.4418892901221,1,306,325,663,539,3454,1891
35.6415441020396,-82.3555245699838,1,211,272,691,479,3875,1977
35.6066728997391,-82.3486805732936,1,4383,4913,5729,6241,6934,7131
35.5219391371398,-82.4099506389012,1,-218,-32,587,535,3737,2157
35.4766391640579,-82.4389561486834,1,183,282,883,633,4044,2020
35.6425217993004,-82.3503100963151,1,287,357,767,588,3697,2011
35.4838089439701,-82.4324380565975,1,260,325,760,494,4574,2234
35.5219391371398,-82.4089729250883,1,413,544,1004,1034,3281,2315
35.639914606605,-82.3545468561709,1,159,227,672,433,3830,1733
35.7409433235503,-82.4138614941527,1,203,322,834,661,3742,1771
35.5633283211787,-82.5898499804722,1,432,550,938,1080,2660,2732
35.6047175052176,-82.4122319711312,1,39,192,668,484,4224,2050
35.4795722558402,-82.4311344381804,1,170,278,756,572,2886,1848
35.4697952832325,-82.4464519545822,1,174,215,633,328,5187,1803
35.6063470006522,-82.3525914285452,1,3894,4416,5313,6067,6480,6466
35.6474102856042,-82.3617167574654,1,391,631,1031,1171,1380,1788
35.4740319713625,-82.4392820532877,1,434,569,951,1204,3565,3244
35.6477361846911,-82.3620426620697,1,509,764,1167,1321,1517,1810
35.6721786162101,-82.8108133021845,1,107,187,611,345,4953,1885
35.6050434043045,-82.4115801619226,1,26,336,684,726,2813,2128
35.4763132649709,-82.4392820532877,1,351,510,1016,1220,2607,2526
35.5646319175264,-82.5859391252206,1,408,512,848,1053,2557,2793
35.6402405056919,-82.3532432377537,1,224,311,756,551,4080,2146
35.4890233293608,-82.4102765435054,1,234,340,724,835,3279,2260
35.5372563942251,-82.3907222672477,1,282,354,787,648,3896,2556
35.6245973495197,-82.714345539313,1,210,247,617,359,4087,1758
35.4831571457963,-82.4265717737202,1,170,246,611,442,3452,1831
35.5832081654809,-82.4699170860915,1,280,346,670,503,3413,2013
35.6076505969999,-82.4366748164534,1,109,149,390,203,4834,928
35.4740319713625,-82.437326625662,1,196,329,755,885,2873,1995
35.5199837426183,-82.6077747337084,1,569,704,1177,1633,2688,3187
35.4779427604056,-82.4422151947264,1,149,204,591,440,3281,1808
35.6063470006522,-82.3486805732936,1,4559,5178,6135,6763,7416,7414
35.5066218800546,-82.3806192245146,1,421,670,1200,1531,3015,2916
35.5646319175264,-82.5862650298249,1,436,547,900,1118,2597,2762
35.5030369900984,-82.3695384679685,1,148,202,559,326,3697,1507
35.4776168613186,-82.4418892901221,1,133,231,607,439,3481,1712
35.5199837426183,-82.6094042567299,1,424,528,925,982,3116,2431
35.6747858089055,-82.7547577102457,1,263,389,907,1062,3084,2264
35.4805499531009,-82.4418892901221,1,167,224,593,409,4103,1722
35.4753355677102,-82.4458001453736,1,266,353,914,672,4363,2195
35.5379081923989,-82.3907222672477,1,273,342,783,618,3982,2562
35.6464325883434,-82.3610649482568,1,426,660,1069,1223,1438,1893
35.5995031198269,-82.3157642082598,1,193,275,719,554,3480,1979
35.6712009189494,-82.809183779163,1,215,303,749,584,3761,2161
35.4886974302739,-82.4099506389012,1,281,376,726,857,3162,2500
35.6718527171232,-82.75736494708,1,273,392,926,1007,2805,2176
35.4743578704494,-82.4425410993307,1,139,192,603,356,4217,1671
35.4873938339262,-82.4282012967417,1,198,333,780,830,2870,1869
35.4890233293608,-82.4262458691159,1,415,504,981,1291,2393,2346
35.4864161366655,-82.4477555729994,1,400,510,820,747,3258,2024
35.6177534686944,-82.3744270370329,1,246,405,861,719,3719,2322
35.6461066892565,-82.3607390436525,1,365,615,1047,1215,1425,1790
35.7018354331199,-82.579746937739,1,219,368,724,692,3126,2262
35.6695714235148,-82.8450332856355,1,328,446,870,1220,1798,1821
35.6408923038658,-82.3542209515666,1,153,243,712,510,3635,1823
35.6454548910827,-82.3604131390482,1,327,592,1061,1198,1406,1661
35.6744599098186,-82.7547577102457,1,311,420,949,1089,2727,2233
35.4737060722756,-82.4487332868123,1,156,208,658,315,4651,1976
35.4737060722756,-82.4474296683951,1,224,275,691,417,4308,2134
35.4828312467094,-82.4334157704104,1,244,320,745,557,4169,2231
35.5649578166133,-82.5856132206164,1,418,536,876,1024,2682,2887
35.6434994965611,-82.3551986653795,1,178,222,616,356,4267,1796
35.484460742144,-82.4249422506987,1,271,360,814,693,3645,2133
35.5056441827938,-82.4200536816343,1,282,389,801,758,3811,2215
35.5626765230049,-82.5905017896808,1,435,557,871,1087,2457,2610
35.6047175052176,-82.4119060665269,1,39,192,668,484,4224,2050
35.4737060722756,-82.4392820532877,1,482,630,1035,1409,3298,3738
35.6109095878691,-82.414187398757,1,293,427,913,1133,2384,2059
35.5646319175264,-82.5869168390335,1,403,512,840,1074,2226,2575
35.4733801731887,-82.4392820532877,1,344,440,841,857,2997,2601
35.6408923038658,-82.3548727607752,1,145,231,690,461,3774,1816
35.4838089439701,-82.4327639612018,1,177,256,709,463,4350,2236
35.4952154120123,-82.4298308197632,1,251,318,666,612,2669,1872
35.6122131842168,-82.3525914285452,1,154,266,683,639,3072,2126
35.5144434581406,-82.3864855073919,1,482,753,1348,1762,3421,3136
35.6171016705206,-82.3734493232201,1,367,489,929,802,3750,2561
35.4785945585794,-82.4422151947264,1,75,176,672,369,3844,1954
35.4733801731887,-82.439607957892,1,308,409,843,918,2967,2512
35.4831571457963,-82.4324380565975,1,438,556,1034,1149,3660,2861
35.6252491476936,-82.7136937301044,1,210,255,617,388,4130,1639
35.6060211015653,-82.3483546686893,1,3235,3596,4289,4796,5375,5812
35.6063470006522,-82.3509619055237,1,4352,4836,5614,6135,6822,7049
35.4750096686233,-82.4386302440791,1,514,675,1073,1493,3327,3897
35.606998798826,-82.4366748164534,1,105,146,384,247,3586,1127
35.5186801462706,-82.6120114935643,1,372,473,928,1113,3111,2512
35.5186801462706,-82.6081006383127,1,393,516,941,1251,2864,2879
35.5030369900984,-82.4200536816343,1,14,137,523,371,3290,1721
35.4753355677102,-82.4435188131436,1,172,215,609,345,4273,1738
